pea,cuidados_val,weights,cuidados_var_name
Participan en el mercado laboral,13.12,72,cuidados_thrs_hombres
Participan en el mercado laboral,13.124,67,cuidados_thrs_hombres
Participan en el mercado laboral,13.125,79,cuidados_thrs_hombres
Participan en el mercado laboral,13.127659574468085,265,cuidados_thrs_hombres
Participan en el mercado laboral,13.130718954248366,93,cuidados_thrs_hombres
Participan en el mercado laboral,13.133333333333333,193,cuidados_thrs_hombres
Participan en el mercado laboral,13.141891891891891,78,cuidados_thrs_hombres
Participan en el mercado laboral,13.153846153846153,168,cuidados_thrs_hombres
Participan en el mercado laboral,13.157894736842104,210,cuidados_thrs_hombres
Participan en el mercado laboral,13.18,34,cuidados_thrs_hombres
Participan en el mercado laboral,13.18082788671024,283,cuidados_thrs_hombres
Participan en el mercado laboral,13.181818181818182,76,cuidados_thrs_hombres
Participan en el mercado laboral,13.184769038701623,162,cuidados_thrs_hombres
Participan en el mercado laboral,13.19548872180451,136,cuidados_thrs_hombres
Participan en el mercado laboral,13.196773264188995,1290,cuidados_thrs_hombres
Participan en el mercado laboral,13.20754716981132,42,cuidados_thrs_hombres
Participan en el mercado laboral,13.211267605633802,23,cuidados_thrs_hombres
Participan en el mercado laboral,13.222222222222221,154,cuidados_thrs_hombres
Participan en el mercado laboral,13.222748815165877,93,cuidados_thrs_hombres
Participan en el mercado laboral,13.23913043478261,58,cuidados_thrs_hombres
Participan en el mercado laboral,13.244930347381414,1414,cuidados_thrs_hombres
Participan en el mercado laboral,13.24892703862661,312,cuidados_thrs_hombres
Participan en el mercado laboral,13.251125112511252,252,cuidados_thrs_hombres
Participan en el mercado laboral,13.257023581180187,2695,cuidados_thrs_hombres
Participan en el mercado laboral,13.26896551724138,79,cuidados_thrs_hombres
Participan en el mercado laboral,13.269653423499577,367,cuidados_thrs_hombres
Participan en el mercado laboral,13.278145695364238,117,cuidados_thrs_hombres
Participan en el mercado laboral,13.287128712871286,61,cuidados_thrs_hombres
Participan en el mercado laboral,13.291666666666666,154,cuidados_thrs_hombres
Participan en el mercado laboral,13.29496402877698,47,cuidados_thrs_hombres
Participan en el mercado laboral,13.298245614035087,74,cuidados_thrs_hombres
Participan en el mercado laboral,13.30841121495327,142,cuidados_thrs_hombres
Participan en el mercado laboral,13.311239193083573,223,cuidados_thrs_hombres
Participan en el mercado laboral,13.32,111,cuidados_thrs_hombres
Participan en el mercado laboral,13.32258064516129,60,cuidados_thrs_hombres
Participan en el mercado laboral,13.325892857142858,83,cuidados_thrs_hombres
Participan en el mercado laboral,13.327044025157234,159,cuidados_thrs_hombres
Participan en el mercado laboral,13.328330206378986,207,cuidados_thrs_hombres
Participan en el mercado laboral,13.333333333333334,201,cuidados_thrs_hombres
Participan en el mercado laboral,13.334883720930232,64,cuidados_thrs_hombres
Participan en el mercado laboral,13.337662337662337,107,cuidados_thrs_hombres
Participan en el mercado laboral,13.353333333333333,377,cuidados_thrs_hombres
Participan en el mercado laboral,13.367021276595745,131,cuidados_thrs_hombres
Participan en el mercado laboral,13.378378378378379,36,cuidados_thrs_hombres
Participan en el mercado laboral,13.398230088495575,52,cuidados_thrs_hombres
Participan en el mercado laboral,13.4,30,cuidados_thrs_hombres
Participan en el mercado laboral,13.40388768898488,160,cuidados_thrs_hombres
Participan en el mercado laboral,13.40711462450593,106,cuidados_thrs_hombres
Participan en el mercado laboral,13.410714285714286,58,cuidados_thrs_hombres
Participan en el mercado laboral,13.416826003824092,60,cuidados_thrs_hombres
Participan en el mercado laboral,13.418952618453865,67,cuidados_thrs_hombres
Participan en el mercado laboral,13.4375,135,cuidados_thrs_hombres
Participan en el mercado laboral,13.442553191489361,101,cuidados_thrs_hombres
Participan en el mercado laboral,13.443418013856814,187,cuidados_thrs_hombres
Participan en el mercado laboral,13.443502824858758,121,cuidados_thrs_hombres
Participan en el mercado laboral,13.445378151260504,240,cuidados_thrs_hombres
Participan en el mercado laboral,13.448979591836734,74,cuidados_thrs_hombres
Participan en el mercado laboral,13.454545454545455,48,cuidados_thrs_hombres
Participan en el mercado laboral,13.456026058631922,89,cuidados_thrs_hombres
Participan en el mercado laboral,13.467105263157896,46,cuidados_thrs_hombres
Participan en el mercado laboral,13.468822170900692,215,cuidados_thrs_hombres
Participan en el mercado laboral,13.474789915966387,117,cuidados_thrs_hombres
Participan en el mercado laboral,13.487179487179487,32,cuidados_thrs_hombres
Participan en el mercado laboral,13.499361430395913,249,cuidados_thrs_hombres
Participan en el mercado laboral,13.5,867,cuidados_thrs_hombres
Participan en el mercado laboral,13.50990752972259,377,cuidados_thrs_hombres
Participan en el mercado laboral,13.519417475728156,239,cuidados_thrs_hombres
Participan en el mercado laboral,13.527616279069768,154,cuidados_thrs_hombres
Participan en el mercado laboral,13.53061224489796,69,cuidados_thrs_hombres
Participan en el mercado laboral,13.531380753138075,121,cuidados_thrs_hombres
Participan en el mercado laboral,13.540642722117202,814,cuidados_thrs_hombres
Participan en el mercado laboral,13.547826086956523,25,cuidados_thrs_hombres
Participan en el mercado laboral,13.552266419981498,378,cuidados_thrs_hombres
Participan en el mercado laboral,13.553398058252426,272,cuidados_thrs_hombres
Participan en el mercado laboral,13.560344827586206,177,cuidados_thrs_hombres
Participan en el mercado laboral,13.562720848056538,1654,cuidados_thrs_hombres
Participan en el mercado laboral,13.578947368421053,70,cuidados_thrs_hombres
Participan en el mercado laboral,13.5850622406639,97,cuidados_thrs_hombres
Participan en el mercado laboral,13.591623036649215,230,cuidados_thrs_hombres
Participan en el mercado laboral,13.592804578904333,417,cuidados_thrs_hombres
Participan en el mercado laboral,13.596774193548388,328,cuidados_thrs_hombres
Participan en el mercado laboral,13.604240282685513,63,cuidados_thrs_hombres
Participan en el mercado laboral,13.60622381807301,812,cuidados_thrs_hombres
Participan en el mercado laboral,13.608333333333333,427,cuidados_thrs_hombres
Participan en el mercado laboral,13.609733700642792,213,cuidados_thrs_hombres
Participan en el mercado laboral,13.612244897959183,52,cuidados_thrs_hombres
Participan en el mercado laboral,13.647058823529411,41,cuidados_thrs_hombres
Participan en el mercado laboral,13.651898734177216,169,cuidados_thrs_hombres
Participan en el mercado laboral,13.662983425414364,95,cuidados_thrs_hombres
Participan en el mercado laboral,13.666666666666666,170,cuidados_thrs_hombres
Participan en el mercado laboral,13.66875,79,cuidados_thrs_hombres
Participan en el mercado laboral,13.686046511627907,83,cuidados_thrs_hombres
Participan en el mercado laboral,13.70962389380531,984,cuidados_thrs_hombres
Participan en el mercado laboral,13.710280373831775,202,cuidados_thrs_hombres
Participan en el mercado laboral,13.716216216216216,29,cuidados_thrs_hombres
Participan en el mercado laboral,13.721739130434782,60,cuidados_thrs_hombres
Participan en el mercado laboral,13.72680412371134,230,cuidados_thrs_hombres
Participan en el mercado laboral,13.726817042606516,209,cuidados_thrs_hombres
Participan en el mercado laboral,13.728896103896103,100,cuidados_thrs_hombres
Participan en el mercado laboral,13.734996102883866,549,cuidados_thrs_hombres
Participan en el mercado laboral,13.736893203883495,271,cuidados_thrs_hombres
Participan en el mercado laboral,13.743486973947896,166,cuidados_thrs_hombres
Participan en el mercado laboral,13.765690376569038,231,cuidados_thrs_hombres
Participan en el mercado laboral,13.765993265993266,113,cuidados_thrs_hombres
Participan en el mercado laboral,13.771084337349398,92,cuidados_thrs_hombres
Participan en el mercado laboral,13.774193548387096,52,cuidados_thrs_hombres
Participan en el mercado laboral,13.780645161290323,70,cuidados_thrs_hombres
Participan en el mercado laboral,13.783989834815756,436,cuidados_thrs_hombres
Participan en el mercado laboral,13.8,38,cuidados_thrs_hombres
Participan en el mercado laboral,13.802469135802468,91,cuidados_thrs_hombres
Participan en el mercado laboral,13.810426540284361,422,cuidados_thrs_hombres
Participan en el mercado laboral,13.821596244131456,93,cuidados_thrs_hombres
Participan en el mercado laboral,13.833333333333334,151,cuidados_thrs_hombres
Participan en el mercado laboral,13.838155515370705,438,cuidados_thrs_hombres
Participan en el mercado laboral,13.845528455284553,64,cuidados_thrs_hombres
Participan en el mercado laboral,13.854117647058823,152,cuidados_thrs_hombres
Participan en el mercado laboral,13.860655737704919,83,cuidados_thrs_hombres
Participan en el mercado laboral,13.873655913978494,121,cuidados_thrs_hombres
Participan en el mercado laboral,13.884057971014492,82,cuidados_thrs_hombres
Participan en el mercado laboral,13.884615384615385,50,cuidados_thrs_hombres
Participan en el mercado laboral,13.891089108910892,114,cuidados_thrs_hombres
Participan en el mercado laboral,13.893401015228426,194,cuidados_thrs_hombres
Participan en el mercado laboral,13.8998778998779,430,cuidados_thrs_hombres
Participan en el mercado laboral,13.901907356948229,98,cuidados_thrs_hombres
Participan en el mercado laboral,13.90625,49,cuidados_thrs_hombres
Participan en el mercado laboral,13.908554572271386,115,cuidados_thrs_hombres
Participan en el mercado laboral,13.908752327746742,187,cuidados_thrs_hombres
Participan en el mercado laboral,13.911220715166461,402,cuidados_thrs_hombres
Participan en el mercado laboral,13.92896174863388,96,cuidados_thrs_hombres
Participan en el mercado laboral,13.941538461538462,142,cuidados_thrs_hombres
Participan en el mercado laboral,13.963302752293577,107,cuidados_thrs_hombres
Participan en el mercado laboral,13.966666666666667,88,cuidados_thrs_hombres
Participan en el mercado laboral,13.987654320987655,101,cuidados_thrs_hombres
Participan en el mercado laboral,14,18106,cuidados_thrs_hombres
Participan en el mercado laboral,14.001672240802675,326,cuidados_thrs_hombres
Participan en el mercado laboral,14.031446540880504,219,cuidados_thrs_hombres
Participan en el mercado laboral,14.03896103896104,46,cuidados_thrs_hombres
Participan en el mercado laboral,14.045977011494253,69,cuidados_thrs_hombres
Participan en el mercado laboral,14.077201447527141,255,cuidados_thrs_hombres
Participan en el mercado laboral,14.078947368421053,42,cuidados_thrs_hombres
Participan en el mercado laboral,14.085427135678392,94,cuidados_thrs_hombres
Participan en el mercado laboral,14.103151862464184,121,cuidados_thrs_hombres
Participan en el mercado laboral,14.11892130857648,716,cuidados_thrs_hombres
Participan en el mercado laboral,14.12295081967213,48,cuidados_thrs_hombres
Participan en el mercado laboral,14.123595505617978,46,cuidados_thrs_hombres
Participan en el mercado laboral,14.134948096885813,68,cuidados_thrs_hombres
Participan en el mercado laboral,14.149484536082474,91,cuidados_thrs_hombres
Participan en el mercado laboral,14.153558052434457,103,cuidados_thrs_hombres
Participan en el mercado laboral,14.155672823218998,131,cuidados_thrs_hombres
Participan en el mercado laboral,14.159110350727117,560,cuidados_thrs_hombres
Participan en el mercado laboral,14.161654135338345,87,cuidados_thrs_hombres
Participan en el mercado laboral,14.164763458401305,197,cuidados_thrs_hombres
Participan en el mercado laboral,14.180582524271845,121,cuidados_thrs_hombres
Participan en el mercado laboral,14.19277108433735,70,cuidados_thrs_hombres
Participan en el mercado laboral,14.195121951219512,80,cuidados_thrs_hombres
Participan en el mercado laboral,14.201970443349754,61,cuidados_thrs_hombres
Participan en el mercado laboral,14.212121212121213,495,cuidados_thrs_hombres
Participan en el mercado laboral,14.214876033057852,188,cuidados_thrs_hombres
Participan en el mercado laboral,14.216470588235294,189,cuidados_thrs_hombres
Participan en el mercado laboral,14.217391304347826,62,cuidados_thrs_hombres
Participan en el mercado laboral,14.219101123595506,59,cuidados_thrs_hombres
Participan en el mercado laboral,14.219895287958115,148,cuidados_thrs_hombres
Participan en el mercado laboral,14.235849056603774,144,cuidados_thrs_hombres
Participan en el mercado laboral,14.2421875,71,cuidados_thrs_hombres
Participan en el mercado laboral,14.277227722772277,1307,cuidados_thrs_hombres
Participan en el mercado laboral,14.287671232876713,106,cuidados_thrs_hombres
Participan en el mercado laboral,14.304556354916068,118,cuidados_thrs_hombres
Participan en el mercado laboral,14.306976744186047,222,cuidados_thrs_hombres
Participan en el mercado laboral,14.309090909090909,90,cuidados_thrs_hombres
Participan en el mercado laboral,14.317829457364342,219,cuidados_thrs_hombres
Participan en el mercado laboral,14.325092056812204,316,cuidados_thrs_hombres
Participan en el mercado laboral,14.333333333333334,114,cuidados_thrs_hombres
Participan en el mercado laboral,14.336842105263157,43,cuidados_thrs_hombres
Participan en el mercado laboral,14.341688654353563,266,cuidados_thrs_hombres
Participan en el mercado laboral,14.352941176470589,72,cuidados_thrs_hombres
Participan en el mercado laboral,14.378048780487806,390,cuidados_thrs_hombres
Participan en el mercado laboral,14.383783783783784,56,cuidados_thrs_hombres
Participan en el mercado laboral,14.384210526315789,485,cuidados_thrs_hombres
Participan en el mercado laboral,14.38447971781305,143,cuidados_thrs_hombres
Participan en el mercado laboral,14.392156862745098,110,cuidados_thrs_hombres
Participan en el mercado laboral,14.402298850574713,83,cuidados_thrs_hombres
Participan en el mercado laboral,14.402985074626866,164,cuidados_thrs_hombres
Participan en el mercado laboral,14.407894736842104,41,cuidados_thrs_hombres
Participan en el mercado laboral,14.41703056768559,109,cuidados_thrs_hombres
Participan en el mercado laboral,14.41822429906542,590,cuidados_thrs_hombres
Participan en el mercado laboral,14.41922290388548,310,cuidados_thrs_hombres
Participan en el mercado laboral,14.424242424242424,51,cuidados_thrs_hombres
Participan en el mercado laboral,14.44296788482835,94,cuidados_thrs_hombres
Participan en el mercado laboral,14.475806451612904,86,cuidados_thrs_hombres
Participan en el mercado laboral,14.496532593619973,390,cuidados_thrs_hombres
Participan en el mercado laboral,14.5,731,cuidados_thrs_hombres
Participan en el mercado laboral,14.507462686567164,461,cuidados_thrs_hombres
Participan en el mercado laboral,14.51269035532995,53,cuidados_thrs_hombres
Participan en el mercado laboral,14.513444767441861,899,cuidados_thrs_hombres
Participan en el mercado laboral,14.514285714285714,131,cuidados_thrs_hombres
Participan en el mercado laboral,14.535211267605634,174,cuidados_thrs_hombres
Participan en el mercado laboral,14.542168674698795,45,cuidados_thrs_hombres
Participan en el mercado laboral,14.552521008403362,134,cuidados_thrs_hombres
Participan en el mercado laboral,14.5648,1182,cuidados_thrs_hombres
Participan en el mercado laboral,14.577023498694517,185,cuidados_thrs_hombres
Participan en el mercado laboral,14.607260726072607,140,cuidados_thrs_hombres
Participan en el mercado laboral,14.620111731843576,75,cuidados_thrs_hombres
Participan en el mercado laboral,14.626506024096386,114,cuidados_thrs_hombres
Participan en el mercado laboral,14.636363636363637,45,cuidados_thrs_hombres
Participan en el mercado laboral,14.636678200692042,123,cuidados_thrs_hombres
Participan en el mercado laboral,14.640419947506562,240,cuidados_thrs_hombres
Participan en el mercado laboral,14.652844744455159,455,cuidados_thrs_hombres
Participan en el mercado laboral,14.65358361774744,1606,cuidados_thrs_hombres
Participan en el mercado laboral,14.66193853427896,382,cuidados_thrs_hombres
Participan en el mercado laboral,14.661971830985916,476,cuidados_thrs_hombres
Participan en el mercado laboral,14.676923076923076,69,cuidados_thrs_hombres
Participan en el mercado laboral,14.691624365482234,394,cuidados_thrs_hombres
Participan en el mercado laboral,14.7012987012987,69,cuidados_thrs_hombres
Participan en el mercado laboral,14.706043956043956,81,cuidados_thrs_hombres
Participan en el mercado laboral,14.709876543209877,130,cuidados_thrs_hombres
Participan en el mercado laboral,14.710144927536232,54,cuidados_thrs_hombres
Participan en el mercado laboral,14.711711711711711,34,cuidados_thrs_hombres
Participan en el mercado laboral,14.717391304347826,147,cuidados_thrs_hombres
Participan en el mercado laboral,14.722222222222221,72,cuidados_thrs_hombres
Participan en el mercado laboral,14.749151865895032,1884,cuidados_thrs_hombres
Participan en el mercado laboral,14.749206349206348,103,cuidados_thrs_hombres
Participan en el mercado laboral,14.763157894736842,54,cuidados_thrs_hombres
Participan en el mercado laboral,14.768392370572206,123,cuidados_thrs_hombres
Participan en el mercado laboral,14.769953051643192,77,cuidados_thrs_hombres
Participan en el mercado laboral,14.777777777777779,132,cuidados_thrs_hombres
Participan en el mercado laboral,14.784452296819788,1035,cuidados_thrs_hombres
Participan en el mercado laboral,14.792531120331951,409,cuidados_thrs_hombres
Participan en el mercado laboral,14.79861111111111,111,cuidados_thrs_hombres
Participan en el mercado laboral,14.807017543859649,55,cuidados_thrs_hombres
Participan en el mercado laboral,14.809278350515465,57,cuidados_thrs_hombres
Participan en el mercado laboral,14.816793893129772,35,cuidados_thrs_hombres
Participan en el mercado laboral,14.818181818181818,133,cuidados_thrs_hombres
Participan en el mercado laboral,14.825242718446601,1120,cuidados_thrs_hombres
Participan en el mercado laboral,14.846938775510203,387,cuidados_thrs_hombres
Participan en el mercado laboral,14.848484848484848,47,cuidados_thrs_hombres
Participan en el mercado laboral,14.858385093167701,205,cuidados_thrs_hombres
Participan en el mercado laboral,14.867924528301886,28,cuidados_thrs_hombres
Participan en el mercado laboral,14.87,200,cuidados_thrs_hombres
Participan en el mercado laboral,14.873563218390805,142,cuidados_thrs_hombres
Participan en el mercado laboral,14.87467362924282,2610,cuidados_thrs_hombres
Participan en el mercado laboral,14.880952380952381,74,cuidados_thrs_hombres
Participan en el mercado laboral,14.883211678832117,71,cuidados_thrs_hombres
Participan en el mercado laboral,14.900537634408602,94,cuidados_thrs_hombres
Participan en el mercado laboral,14.902483900643974,236,cuidados_thrs_hombres
Participan en el mercado laboral,14.903225806451612,110,cuidados_thrs_hombres
Participan en el mercado laboral,14.903614457831326,253,cuidados_thrs_hombres
Participan en el mercado laboral,14.90958904109589,145,cuidados_thrs_hombres
Participan en el mercado laboral,14.92436974789916,480,cuidados_thrs_hombres
Participan en el mercado laboral,14.93421052631579,105,cuidados_thrs_hombres
Participan en el mercado laboral,14.941534713763703,323,cuidados_thrs_hombres
Participan en el mercado laboral,14.948051948051948,156,cuidados_thrs_hombres
Participan en el mercado laboral,14.95475113122172,71,cuidados_thrs_hombres
Participan en el mercado laboral,14.960352422907489,109,cuidados_thrs_hombres
Participan en el mercado laboral,14.960629921259843,44,cuidados_thrs_hombres
Participan en el mercado laboral,14.961538461538462,129,cuidados_thrs_hombres
Participan en el mercado laboral,14.963730569948186,147,cuidados_thrs_hombres
Participan en el mercado laboral,14.971698113207546,103,cuidados_thrs_hombres
Participan en el mercado laboral,14.985185185185186,54,cuidados_thrs_hombres
Participan en el mercado laboral,15,11662,cuidados_thrs_hombres
Participan en el mercado laboral,15.007633587786259,49,cuidados_thrs_hombres
Participan en el mercado laboral,15.016260162601625,75,cuidados_thrs_hombres
Participan en el mercado laboral,15.029106029106028,159,cuidados_thrs_hombres
Participan en el mercado laboral,15.03347280334728,61,cuidados_thrs_hombres
Participan en el mercado laboral,15.03916083916084,1076,cuidados_thrs_hombres
Participan en el mercado laboral,15.044289044289044,181,cuidados_thrs_hombres
Participan en el mercado laboral,15.049835706462213,395,cuidados_thrs_hombres
Participan en el mercado laboral,15.053892215568862,54,cuidados_thrs_hombres
Participan en el mercado laboral,15.062639821029082,212,cuidados_thrs_hombres
Participan en el mercado laboral,15.078260869565218,56,cuidados_thrs_hombres
Participan en el mercado laboral,15.092233009708737,45,cuidados_thrs_hombres
Participan en el mercado laboral,15.094281298299846,156,cuidados_thrs_hombres
Participan en el mercado laboral,15.11660329531052,318,cuidados_thrs_hombres
Participan en el mercado laboral,15.170506912442397,217,cuidados_thrs_hombres
Participan en el mercado laboral,15.172291296625222,498,cuidados_thrs_hombres
Participan en el mercado laboral,15.183006535947712,56,cuidados_thrs_hombres
Participan en el mercado laboral,15.185185185185185,113,cuidados_thrs_hombres
Participan en el mercado laboral,15.187827911857292,512,cuidados_thrs_hombres
Participan en el mercado laboral,15.2,38,cuidados_thrs_hombres
Participan en el mercado laboral,15.201263537906136,401,cuidados_thrs_hombres
Participan en el mercado laboral,15.202702702702704,75,cuidados_thrs_hombres
Participan en el mercado laboral,15.210526315789474,148,cuidados_thrs_hombres
Participan en el mercado laboral,15.223463687150838,167,cuidados_thrs_hombres
Participan en el mercado laboral,15.225806451612904,315,cuidados_thrs_hombres
Participan en el mercado laboral,15.227450980392156,826,cuidados_thrs_hombres
Participan en el mercado laboral,15.22887323943662,83,cuidados_thrs_hombres
Participan en el mercado laboral,15.2367758186398,208,cuidados_thrs_hombres
Participan en el mercado laboral,15.25,145,cuidados_thrs_hombres
Participan en el mercado laboral,15.25242718446602,219,cuidados_thrs_hombres
Participan en el mercado laboral,15.256533333333334,919,cuidados_thrs_hombres
Participan en el mercado laboral,15.270457697642163,526,cuidados_thrs_hombres
Participan en el mercado laboral,15.306930693069306,165,cuidados_thrs_hombres
Participan en el mercado laboral,15.31132075471698,234,cuidados_thrs_hombres
Participan en el mercado laboral,15.314131413141315,254,cuidados_thrs_hombres
Participan en el mercado laboral,15.333333333333334,104,cuidados_thrs_hombres
Participan en el mercado laboral,15.334645669291339,67,cuidados_thrs_hombres
Participan en el mercado laboral,15.33529411764706,81,cuidados_thrs_hombres
Participan en el mercado laboral,15.362745098039216,120,cuidados_thrs_hombres
Participan en el mercado laboral,15.36346386061756,2360,cuidados_thrs_hombres
Participan en el mercado laboral,15.365853658536585,75,cuidados_thrs_hombres
Participan en el mercado laboral,15.372093023255815,132,cuidados_thrs_hombres
Participan en el mercado laboral,15.375722543352602,228,cuidados_thrs_hombres
Participan en el mercado laboral,15.37719298245614,118,cuidados_thrs_hombres
Participan en el mercado laboral,15.378955696202532,390,cuidados_thrs_hombres
Participan en el mercado laboral,15.399049881235154,127,cuidados_thrs_hombres
Participan en el mercado laboral,15.401242236024844,372,cuidados_thrs_hombres
Participan en el mercado laboral,15.412451361867705,162,cuidados_thrs_hombres
Participan en el mercado laboral,15.41691842900302,2380,cuidados_thrs_hombres
Participan en el mercado laboral,15.428571428571429,46,cuidados_thrs_hombres
Participan en el mercado laboral,15.436781609195402,87,cuidados_thrs_hombres
Participan en el mercado laboral,15.443804034582133,175,cuidados_thrs_hombres
Participan en el mercado laboral,15.447619047619048,132,cuidados_thrs_hombres
Participan en el mercado laboral,15.451737451737452,259,cuidados_thrs_hombres
Participan en el mercado laboral,15.461628359953252,873,cuidados_thrs_hombres
Participan en el mercado laboral,15.463976945244957,79,cuidados_thrs_hombres
Participan en el mercado laboral,15.469194312796208,224,cuidados_thrs_hombres
Participan en el mercado laboral,15.481913652275379,1640,cuidados_thrs_hombres
Participan en el mercado laboral,15.5,440,cuidados_thrs_hombres
Participan en el mercado laboral,15.50344827586207,37,cuidados_thrs_hombres
Participan en el mercado laboral,15.506618863761721,1385,cuidados_thrs_hombres
Participan en el mercado laboral,15.513812154696133,80,cuidados_thrs_hombres
Participan en el mercado laboral,15.522458628841608,220,cuidados_thrs_hombres
Participan en el mercado laboral,15.585123966942149,281,cuidados_thrs_hombres
Participan en el mercado laboral,15.58838383838384,163,cuidados_thrs_hombres
Participan en el mercado laboral,15.596472811253411,2608,cuidados_thrs_hombres
Participan en el mercado laboral,15.616136919315403,272,cuidados_thrs_hombres
Participan en el mercado laboral,15.62135922330097,39,cuidados_thrs_hombres
Participan en el mercado laboral,15.632352941176471,35,cuidados_thrs_hombres
Participan en el mercado laboral,15.647887323943662,101,cuidados_thrs_hombres
Participan en el mercado laboral,15.64864864864865,323,cuidados_thrs_hombres
Participan en el mercado laboral,15.657107992678462,609,cuidados_thrs_hombres
Participan en el mercado laboral,15.666666666666666,61,cuidados_thrs_hombres
Participan en el mercado laboral,15.680322364002686,898,cuidados_thrs_hombres
Participan en el mercado laboral,15.692307692307692,96,cuidados_thrs_hombres
Participan en el mercado laboral,15.703448275862069,89,cuidados_thrs_hombres
Participan en el mercado laboral,15.705535055350554,496,cuidados_thrs_hombres
Participan en el mercado laboral,15.72429906542056,129,cuidados_thrs_hombres
Participan en el mercado laboral,15.73482428115016,58,cuidados_thrs_hombres
Participan en el mercado laboral,15.74390243902439,95,cuidados_thrs_hombres
Participan en el mercado laboral,15.75,35,cuidados_thrs_hombres
Participan en el mercado laboral,15.76056338028169,92,cuidados_thrs_hombres
Participan en el mercado laboral,15.766990291262136,196,cuidados_thrs_hombres
Participan en el mercado laboral,15.783216783216783,137,cuidados_thrs_hombres
Participan en el mercado laboral,15.847133757961783,93,cuidados_thrs_hombres
Participan en el mercado laboral,15.850980392156863,401,cuidados_thrs_hombres
Participan en el mercado laboral,15.853658536585366,46,cuidados_thrs_hombres
Participan en el mercado laboral,15.860054813292223,1616,cuidados_thrs_hombres
Participan en el mercado laboral,15.861915367483297,175,cuidados_thrs_hombres
Participan en el mercado laboral,15.9009009009009,59,cuidados_thrs_hombres
Participan en el mercado laboral,15.921854304635762,332,cuidados_thrs_hombres
Participan en el mercado laboral,15.966197183098592,654,cuidados_thrs_hombres
Participan en el mercado laboral,15.977011494252874,44,cuidados_thrs_hombres
Participan en el mercado laboral,15.991513061928126,2363,cuidados_thrs_hombres
Participan en el mercado laboral,16,10974,cuidados_thrs_hombres
Participan en el mercado laboral,16.00395256916996,81,cuidados_thrs_hombres
Participan en el mercado laboral,16.0231884057971,690,cuidados_thrs_hombres
Participan en el mercado laboral,16.029850746268657,161,cuidados_thrs_hombres
Participan en el mercado laboral,16.039800995024876,199,cuidados_thrs_hombres
Participan en el mercado laboral,16.040372670807454,219,cuidados_thrs_hombres
Participan en el mercado laboral,16.059080962800877,278,cuidados_thrs_hombres
Participan en el mercado laboral,16.065645514223196,452,cuidados_thrs_hombres
Participan en el mercado laboral,16.07236842105263,142,cuidados_thrs_hombres
Participan en el mercado laboral,16.096774193548388,59,cuidados_thrs_hombres
Participan en el mercado laboral,16.114245416078983,867,cuidados_thrs_hombres
Participan en el mercado laboral,16.130712979890312,501,cuidados_thrs_hombres
Participan en el mercado laboral,16.14802354920101,192,cuidados_thrs_hombres
Participan en el mercado laboral,16.161616161616163,64,cuidados_thrs_hombres
Participan en el mercado laboral,16.181058495821727,234,cuidados_thrs_hombres
Participan en el mercado laboral,16.20458553791887,131,cuidados_thrs_hombres
Participan en el mercado laboral,16.208413001912046,209,cuidados_thrs_hombres
Participan en el mercado laboral,16.219251336898395,140,cuidados_thrs_hombres
Participan en el mercado laboral,16.233480176211454,104,cuidados_thrs_hombres
Participan en el mercado laboral,16.23489932885906,72,cuidados_thrs_hombres
Participan en el mercado laboral,16.25,39,cuidados_thrs_hombres
Participan en el mercado laboral,16.25441696113074,93,cuidados_thrs_hombres
Participan en el mercado laboral,16.26388888888889,37,cuidados_thrs_hombres
Participan en el mercado laboral,16.268595041322314,255,cuidados_thrs_hombres
Participan en el mercado laboral,16.280575539568346,39,cuidados_thrs_hombres
Participan en el mercado laboral,16.31020408163265,245,cuidados_thrs_hombres
Participan en el mercado laboral,16.31496062992126,61,cuidados_thrs_hombres
Participan en el mercado laboral,16.318258359393795,352,cuidados_thrs_hombres
Participan en el mercado laboral,16.32604373757455,186,cuidados_thrs_hombres
Participan en el mercado laboral,16.333333333333332,118,cuidados_thrs_hombres
Participan en el mercado laboral,16.35164835164835,83,cuidados_thrs_hombres
Participan en el mercado laboral,16.362204724409448,59,cuidados_thrs_hombres
Participan en el mercado laboral,16.38235294117647,82,cuidados_thrs_hombres
Participan en el mercado laboral,16.38888888888889,112,cuidados_thrs_hombres
Participan en el mercado laboral,16.415584415584416,38,cuidados_thrs_hombres
Participan en el mercado laboral,16.415730337078653,96,cuidados_thrs_hombres
Participan en el mercado laboral,16.42105263157895,155,cuidados_thrs_hombres
Participan en el mercado laboral,16.429280397022332,200,cuidados_thrs_hombres
Participan en el mercado laboral,16.444976076555022,140,cuidados_thrs_hombres
Participan en el mercado laboral,16.465753424657535,73,cuidados_thrs_hombres
Participan en el mercado laboral,16.478813559322035,45,cuidados_thrs_hombres
Participan en el mercado laboral,16.485507246376812,61,cuidados_thrs_hombres
Participan en el mercado laboral,16.485981308411215,106,cuidados_thrs_hombres
Participan en el mercado laboral,16.5,717,cuidados_thrs_hombres
Participan en el mercado laboral,16.53030303030303,38,cuidados_thrs_hombres
Participan en el mercado laboral,16.544356711565257,981,cuidados_thrs_hombres
Participan en el mercado laboral,16.553299492385786,66,cuidados_thrs_hombres
Participan en el mercado laboral,16.553750966744005,666,cuidados_thrs_hombres
Participan en el mercado laboral,16.556521739130435,230,cuidados_thrs_hombres
